name,brand,link,rating,votes,genre
Style,Jil Sander,https://www.parfumo.com/Perfumes/Jil_Sander/Jil_Sander_Style,7.6,439,Women
Manifesto,Yves Saint Laurent,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Manifesto,7.4,515,Women
Artemisia  Eau de Parfum,Penhaligon's,https://www.parfumo.com/Perfumes/Penhaligons/Artemisia_Eau_de_Parfum,7.5,468,Women
Eau des Merveilles Bleue,Hermès,https://www.parfumo.com/Perfumes/Hermes/Eau_des_Merveilles_Bleue,7.7,414,Women
For Her Fleur Musc  Eau de Parfum,Narciso Rodriguez,https://www.parfumo.com/Perfumes/Narciso_Rodriguez/for-her-fleur-musc-eau-de-parfum,7.6,438,Women
Chant d'Arômes  Eau de Toilette,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/chant-d-aromes-eau-de-toilette,7.9,346,Women
L'Heure Bleue  Extrait,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/L_Heure_Bleue_Extrait,9.0,164,Women
Roses Musk  Eau de Parfum,Montale,https://www.parfumo.com/Perfumes/Montale/roses-musk-eau-de-parfum,7.3,533,Women
Grain de Soleil,Fragonard,https://www.parfumo.com/Perfumes/Fragonard/Grain_de_Soleil,8.1,299,Women
Dioressence  Eau de Toilette,Dior,https://www.parfumo.com/Perfumes/Dior/Dioressence,8.2,287,Women
Roma  Eau de Toilette,Laura Biagiotti,https://www.parfumo.com/Perfumes/Laura_Biagiotti/Roma,7.2,578,Women
Rose Tonnerre,Editions de Parfums Frédéric Malle,https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/rose-tonnerre-une-rose,7.8,365,Women
Bare Vanilla,Victoria's Secret,https://www.parfumo.com/Perfumes/Victoria_s_Secret/Bare_Vanilla,8.2,286,Women
Diorella  Eau de Toilette,Dior,https://www.parfumo.com/Perfumes/Dior/Diorella,8.0,321,Women
Opium (1977)  Eau de Toilette,Yves Saint Laurent,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Opium_1977_Eau_de_Toilette,8.6,209,Women
La Panthère  Eau de Parfum,Cartier,https://www.parfumo.com/Perfumes/Cartier/La_Panthere_Eau_de_Parfum,7.3,540,Women
Daisy Eau So Fresh  Eau de Toilette,Marc Jacobs,https://www.parfumo.com/Perfumes/Marc_Jacobs/Daisy_Eau_So_Fresh,7.3,514,Women
Lipstick Rose,Editions de Parfums Frédéric Malle,https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/Lipstick_Rose,7.6,433,Women
Good Girl Blush  Eau de Parfum,Carolina Herrera,https://www.parfumo.com/Perfumes/Carolina_Herrera/good-girl-blush-eau-de-parfum,7.5,466,Women
Dear Polly  Eau de Parfum,Vilhelm Parfumerie,https://www.parfumo.com/Perfumes/Vilhelm_Parfumerie/dear-polly-eau-de-parfum,7.6,405,Women
Oriental Essence - Elixir d'Orient,Rituals,https://www.parfumo.com/Perfumes/Rituals/Oriental_Essences__Elixir_d_Orient_Eau_d_Orient,8.0,310,Women
Shalimar Ode à la Vanille - Sur la route de Madagascar,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Shalimar_Ode__la_Vanille_Sur_la_Route_de_Madagascar,8.4,240,Women
"Love, Chloé Eau Intense",Chloé,https://www.parfumo.com/Perfumes/Chloe/Love_Eau_Intense,8.2,277,Women
Femme (1989)  Eau de Toilette,Rochas,https://www.parfumo.com/Perfumes/Rochas/Rochas_Femme_1989_Eau_de_Toilette,8.0,300,Women
Stella  Eau de Parfum,Stella McCartney,https://www.parfumo.com/Perfumes/Stella_McCartney/Stella,7.9,328,Women
Ishq Al Shuyukh Gold,Lattafa Pride,https://www.parfumo.com/Perfumes/lattafa-pride/ishq-al-shuyukh-gold,8.1,290,Women
Viva La Juicy  Eau de Parfum,Juicy Couture,https://www.parfumo.com/Perfumes/Juicy_Couture/Viva_La_Juicy,7.3,529,Women
Jicky  Extrait,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Jicky_Extrait,8.9,170,Women
White Tea  Eau de Toilette,Elizabeth Arden,https://www.parfumo.com/Perfumes/Elizabeth_Arden/White_Tea,7.6,417,Women
Sun Delight,Jil Sander,https://www.parfumo.com/Perfumes/Jil_Sander/Sun_Delight,7.4,456,Women
Eau du Soir,Sisley,https://www.parfumo.com/Perfumes/Sisley/Eau_du_Soir,7.6,391,Women
Amarige  Eau de Toilette,Givenchy,https://www.parfumo.com/Perfumes/Givenchy/Amarige_Eau_de_Toilette,7.6,399,Women
Dolce & Gabbana pour Femme (2012)  Eau de Parfum,Dolce & Gabbana,https://www.parfumo.com/Perfumes/Dolce_Gabbana/Dolce__Gabbana_pour_Femme,7.6,413,Women
Valentino Donna (2015)  Eau de Parfum,Valentino,https://www.parfumo.com/Perfumes/Valentino/valentino-donna-2015-eau-de-parfum,7.5,422,Women
Mod Vanilla  Eau de Parfum,Ariana Grande,https://www.parfumo.com/Perfumes/Ariana_Grande/mod-vanilla-eau-de-parfum,7.6,390,Women
Knowing  Eau de Parfum,Estēe Lauder,https://www.parfumo.com/Perfumes/Estee_Lauder/Knowing_Eau_de_Parfum,7.8,343,Women
Daisy  Eau de Toilette,Marc Jacobs,https://www.parfumo.com/Perfumes/Marc_Jacobs/Daisy,7.1,599,Women
Theorema  Eau de Parfum,Fendi,https://www.parfumo.com/Perfumes/Fendi/Theorema_Eau_de_Parfum,8.4,234,Women
Pear Inc.,Juliette Has A Gun,https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/pear-inc,7.4,469,Women
Club de Nuit Uńtōld,Armaf,https://www.parfumo.com/Perfumes/Armaf/club-de-nuit-untold,7.7,358,Women
Beloved Woman,Amouage,https://www.parfumo.com/Perfumes/Amouage/Beloved,7.8,333,Women
MMMM...,Juliette Has A Gun,https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/mmmm,7.3,511,Women
Good Girl  Eau de Parfum Légère,Carolina Herrera,https://www.parfumo.com/Perfumes/Carolina_Herrera/Good_Girl_Eau_de_Parfum_Legere,8.0,304,Women
Magie Noire  Eau de Toilette,Lancôme,https://www.parfumo.com/Perfumes/Lancome/Magie_Noire_Eau_de_Toilette,7.7,363,Women
Aventus for Her,Creed,https://www.parfumo.com/Perfumes/Creed/Aventus_for_Her,7.0,604,Women
KL  Eau de Toilette,Karl Lagerfeld,https://www.parfumo.com/Perfumes/karl-lagerfeld/KL_Eau_de_Toilette,8.5,214,Women
Black Perfecto by La Petite Robe Noire  Eau de Parfum Florale,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Black_Perfecto_by_La_petite_Robe_noire_Eau_de_Parfum_Florale,7.7,371,Women
Trésor (1990)  Eau de Parfum,Lancôme,https://www.parfumo.com/Perfumes/Lancome/Tresor,6.8,736,Women
Indigo,Nest,https://www.parfumo.com/Perfumes/Nest/Indigo,8.0,287,Women
Lolita Lempicka (2012)  Eau de Parfum,Lolita Lempicka,https://www.parfumo.com/Perfumes/Lolita_Lempicka/Lolita_Lempicka_Eau_de_Parfum_2012,7.6,398,Women
Hypnotic Poison Eau Sensuelle,Dior,https://www.parfumo.com/Perfumes/Dior/Hypnotic_Poison_Eau_Sensuelle,7.9,309,Women
Coco  Parfum,Chanel,https://www.parfumo.com/Perfumes/Chanel/Coco_Parfum,9.1,150,Women
Armani Code Cashmere,Giorgio Armani,https://www.parfumo.com/Perfumes/Giorgio_Armani/Armani_Code_Cashmere,8.2,256,Women
Journey Woman,Amouage,https://www.parfumo.com/Perfumes/Amouage/Journey_Woman,7.6,393,Women
Her Elixir de Parfum,Burberry,https://www.parfumo.com/Perfumes/Burberry/her-elixir-de-parfum,7.4,432,Women
La Nuit Trésor Nude,Lancôme,https://www.parfumo.com/Perfumes/Lancome/la-nuit-tresor-nude,7.8,322,Women
Iris Dragées,Lancôme,https://www.parfumo.com/Perfumes/Lancome/Iris_Dragees,8.1,274,Women
Amo Ferragamo  Eau de Parfum,Salvatore Ferragamo,https://www.parfumo.com/Perfumes/Salvatore_Ferragamo/amo-ferragamo-eau-de-parfum,8.0,285,Women
Ysatis  Eau de Toilette,Givenchy,https://www.parfumo.com/Perfumes/Givenchy/Ysatis_Eau_de_Toilette,7.9,305,Women
"24, Faubourg  Eau de Parfum",Hermès,https://www.parfumo.com/Perfumes/Hermes/24_Faubourg_Eau_de_Parfum,7.5,400,Women
Lady Vengeance,Juliette Has A Gun,https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/Lady_Vengeance,7.2,522,Women
Miss Dior (2012)  Eau de Parfum,Dior,https://www.parfumo.com/Perfumes/Dior/Miss_Dior_Eau_de_Parfum_2012,7.8,327,Women
Gaultier Divine,Jean Paul Gaultier,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/gaultier-divine,7.0,590,Women
Mon Guerlain  Eau de Parfum Florale,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Mon_Guerlain_Eau_de_Parfum_Florale,8.2,255,Women
Vanille Absolu,Montale,https://www.parfumo.com/Perfumes/Montale/Vanille_Absolu,7.5,402,Women
Ginger Biscuit,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Ginger_Biscuit,7.8,321,Women
Gold Woman  Eau de Parfum,Amouage,https://www.parfumo.com/Perfumes/Amouage/Gold_Woman,7.6,370,Women
Boucheron (1988)  Eau de Parfum,Boucheron,https://www.parfumo.com/Perfumes/Boucheron/Boucheron_1988_Eau_de_Parfum,8.0,284,Women
The Scent Private Accord for Her,Hugo Boss,https://www.parfumo.com/Perfumes/Hugo_Boss/The_Scent_Private_Accord_for_Her,7.9,301,Women
Scherrer 2  Eau de Toilette,Jean-Louis Scherrer,https://www.parfumo.com/Perfumes/Jean_Louis_Scherrer/Scherrer_2_Eau_de_Toilette,7.8,323,Women
Baiser de Russie,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Baiser_de_Russie,8.1,257,Women
Alien Fusion,Mugler,https://www.parfumo.com/Perfumes/mugler/Alien_Fusion,7.9,296,Women
Chamade  Eau de Parfum,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Chamade,8.2,244,Women
Iris des Champs  Eau de Parfum,Houbigant,https://www.parfumo.com/Perfumes/Houbigant/Iris_des_Champs,7.9,302,Women
Good Girl  Eau de Parfum Suprême,Carolina Herrera,https://www.parfumo.com/Perfumes/Carolina_Herrera/good-girl-eau-de-parfum-supreme,8.0,276,Women
Elle,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/elle,8.0,276,Women
Pure XS for Her,Rabanne,https://www.parfumo.com/Perfumes/Rabanne/Pure_XS_for_Her,7.4,417,Women
Fendi (1987)  Eau de Toilette,Fendi,https://www.parfumo.com/Perfumes/Fendi/fendi-1987-eau-de-toilette,8.2,240,Women
Violet Ida,Miller Harris,https://www.parfumo.com/Perfumes/Miller_Harris/Violet_Ida,8.0,275,Women
Golden Decade  Eau de Parfum,Zara,https://www.parfumo.com/Perfumes/Zara/golden-decade-eau-de-parfum-chapter-no-3-golden-decade-eau-de-parfum-1,8.0,272,Women
Softly,Jil Sander,https://www.parfumo.com/Perfumes/Jil_Sander/Softly,7.6,355,Women
L'Air du Temps  Eau de Toilette,Nina Ricci,https://www.parfumo.com/Perfumes/Nina_Ricci/L_Air_du_Temps_Eau_de_Toilette,7.5,405,Women
Flower by Kenzo L'Élixir,Kenzo,https://www.parfumo.com/Perfumes/Kenzo/Flower_by_Kenzo_L_Elixir,8.1,260,Women
1889 - Moulin Rouge,Histoires de Parfums,https://www.parfumo.com/Perfumes/Histoires_de_Parfums/1889_Moulin_Rouge,7.7,352,Women
Irrésistible Givenchy  Eau de Parfum,Givenchy,https://www.parfumo.com/Perfumes/Givenchy/irresistible-givenchy-eau-de-parfum,7.3,458,Women
Cheap and Chic - I Love Love,Moschino,https://www.parfumo.com/Perfumes/Moschino/Cheap_and_Chic_I_Love_Love,7.4,407,Women
Mystic Dream,Lou de Pre,https://www.parfumo.com/Perfumes/lou-de-pre/mystic-dream,8.4,214,Women
London for Women,Burberry,https://www.parfumo.com/Perfumes/Burberry/Burberry_London_Women,7.5,404,Women
Loukhoum,Keiko Mecheri,https://www.parfumo.com/Perfumes/Keiko_Mecheri/Loukhoum,7.7,346,Women
Mon Exclusif,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Mon_Exclusif,8.3,223,Women
Sensi,Giorgio Armani,https://www.parfumo.com/Perfumes/Giorgio_Armani/Sensi,8.3,229,Women
Eau de Tulle  Eau de Parfum,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/eau-de-tulle-bouquet-de-la-mariee-le-plus-beau-jour-de-ma-vie-eau-de-parfum,8.2,247,Women
19 Louanges Profanes,Pierre Guillaume,https://www.parfumo.com/Perfumes/Pierre_Guillaume/Louanges_Profanes_No_19,8.0,279,Women
Jil (2009),Jil Sander,https://www.parfumo.com/Perfumes/Jil_Sander/Jil_2009,7.6,364,Women
Flora Gorgeous Orchid,Gucci,https://www.parfumo.com/Perfumes/Gucci/flora-gorgeous-orchid,7.5,385,Women
Insolence  Eau de Toilette,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Insolence,7.4,416,Women
Mitzah,Dior,https://www.parfumo.com/Perfumes/Dior/La_Collection_Couturier_Parfumeur_Mitzah,8.1,261,Women
For Her Musc Nude,Narciso Rodriguez,https://www.parfumo.com/Perfumes/Narciso_Rodriguez/for-her-musc-nude,7.4,433,Women
Jump Up and Kiss Me Ecstatic,Clive Christian,https://www.parfumo.com/Perfumes/Clive_Christian/jump-up-and-kiss-me-ecstatic,8.3,228,Women
The Only One  Eau de Parfum,Dolce & Gabbana,https://www.parfumo.com/Perfumes/Dolce_Gabbana/the-only-one-eau-de-parfum,7.2,475,Women
Glow,Jennifer Lopez,https://www.parfumo.com/Perfumes/Jennifer_Lopez/Glow_by_J_Lo,7.2,487,Women
Calèche  Eau de Toilette,Hermès,https://www.parfumo.com/Perfumes/Hermes/Caleche,7.8,308,Women
Qaed Al Fursan Unlimited,Lattafa,https://www.parfumo.com/Perfumes/Lattafa/qaed-al-fursan-unlimited,7.1,523,Women
Shem-el-Nessim  Eau de Parfum,Grossmith,https://www.parfumo.com/Perfumes/Grossmith/Shem_el_Nessim_Eau_de_Parfum,8.3,224,Women
Dark Amber & Ginger Lily,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Dark_Amber_and_Ginger_Lily,7.6,351,Women
Nahema  Parfum,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Nahema,8.3,227,Women
Oud Save the Queen  Eau de Parfum,Atkinsons,https://www.parfumo.com/Perfumes/Atkinsons/oud-save-the-queen-eau-de-parfum,7.6,356,Women
Note Vanillée  Eau de Parfum,M. Micallef,https://www.parfumo.com/Perfumes/Martine_Micallef/Note_Vanillee,8.0,265,Women
Portrayal Woman,Amouage,https://www.parfumo.com/Perfumes/Amouage/Portrayal_Woman,7.8,305,Women
Allure  Eau de Toilette,Chanel,https://www.parfumo.com/Perfumes/Chanel/Allure_Eau_de_Toilette,7.8,318,Women
Flora Gorgeous Jasmine,Gucci,https://www.parfumo.com/Perfumes/Gucci/flora-gorgeous-jasmine,7.5,379,Women
Ana Abiyedh Rouge  Eau de Parfum,Lattafa,https://www.parfumo.com/Perfumes/Lattafa/ana-abiyedh-rouge-eau-de-parfum-1,7.4,415,Women
Dior Addict (2012)  Eau de Parfum,Dior,https://www.parfumo.com/Perfumes/Dior/Dior_Addict_2012,8.1,244,Women
Elle  Eau de Parfum,Yves Saint Laurent,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Elle,7.8,312,Women
Amyris Femme  Eau de Parfum,Maison Francis Kurkdjian,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Amyris_femme,7.2,477,Women
Infusion d'Iris  Eau de Toilette,Prada,https://www.parfumo.com/Perfumes/Prada/Infusion_d_Iris_Eau_de_Toilette,8.2,232,Women
Sirène,Fragrance Du Bois,https://www.parfumo.com/Perfumes/Fragrance_Du_Bois/sirene,7.9,287,Women
Sensations  Eau de Toilette,Jil Sander,https://www.parfumo.com/Perfumes/Jil_Sander/Sensations,7.5,371,Women
Balahé  Eau de Toilette,Léonard,https://www.parfumo.com/Perfumes/Leonard/Balahe,8.4,204,Women
Wish  Eau de Parfum,Chopard,https://www.parfumo.com/Perfumes/Chopard/Wish_Eau_de_Parfum,6.8,666,Women
Interlude Woman  Eau de Parfum,Amouage,https://www.parfumo.com/Perfumes/Amouage/Interlude_Woman,7.5,370,Women
Alien Liqueur de Parfum - Création 2013,Mugler,https://www.parfumo.com/Perfumes/mugler/Alien_Liqueur_de_Parfum_Creation_2013,8.4,207,Women
Epic 56 Woman,Amouage,https://www.parfumo.com/Perfumes/Amouage/epic-56-woman,8.4,210,Women
Brit for Women  Eau de Parfum,Burberry,https://www.parfumo.com/Perfumes/Burberry/Brit_for_Woman,7.3,421,Women
Miracle  Eau de Parfum,Lancôme,https://www.parfumo.com/Perfumes/Lancome/Miracle_Eau_de_Parfum,7.2,483,Women
Sahara Noir,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Sahara_Noir,7.8,297,Women
Elle Anniversary,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/elle-anniversary,8.2,231,Women
Woman in Gold  Perfume,Kilian,https://www.parfumo.com/Perfumes/Kilian/Woman_in_Gold,7.8,294,Women
Le Baiser du Dragon  Eau de Parfum,Cartier,https://www.parfumo.com/Perfumes/Cartier/Le_Baiser_du_Dragon,7.8,313,Women
Arpège (1993)  Eau de Parfum,Lanvin,https://www.parfumo.com/Perfumes/Lanvin/Arpege_1993_Eau_de_Parfum,7.8,291,Women
Victoria,Lattafa,https://www.parfumo.com/Perfumes/Lattafa/victoria,7.9,277,Women
Love Delight  Eau de Parfum,Amouage,https://www.parfumo.com/Perfumes/Amouage/love-delight-eau-de-parfum,7.6,345,Women
Aqua Allegoria Coconut Fizz,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Aqua_Allegoria_Coconut_Fizz,7.6,358,Women
Eau de Lingerie,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/eau-de-lingerie,7.8,309,Women
Gucci Eau de Parfum,Gucci,https://www.parfumo.com/Perfumes/Gucci/Gucci_Eau_de_Parfum,8.2,230,Women
Suave Petals,The Merchant Of Venice,https://www.parfumo.com/Perfumes/The_Merchant_Of_Venice/Suave_Petals,7.8,304,Women
Jour d'Hermès  Eau de Parfum,Hermès,https://www.parfumo.com/Perfumes/Hermes/Jour_d_Hermes,7.2,471,Women
Muse Poudrée,Georges Rech,https://www.parfumo.com/Perfumes/Georges_Rech/Muse_Poudree,7.9,276,Women
Champs-Élysées  Eau de Toilette,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/ChampsElysees,7.5,370,Women
Secrets d'Essences - Vanille Noire,Yves Rocher,https://www.parfumo.com/Perfumes/Yves_Rocher/Secrets_d_Essences_Vanille_Noire,7.2,463,Women
Nuit d'été  Eau de Toilette,Joop!,https://www.parfumo.com/Perfumes/Joop/Nuit_d_ete_Eau_de_Toilette,8.5,186,Women
Cruel Gardénia,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Cruel_Gardenia,7.5,359,Women
Versace pour Femme Dylan Purple  Eau de Parfum,Versace,https://www.parfumo.com/Perfumes/Versace/versace-pour-femme-dylan-purple-eau-de-parfum,7.6,351,Women
Gin Fizz,Lubin,https://www.parfumo.com/Perfumes/Lubin/Gin_Fizz,7.6,351,Women
Good Girl Gone Bad  Perfume,Kilian,https://www.parfumo.com/Perfumes/Kilian/Good_Girl_Gone_Bad,6.8,631,Women
Invite Only Amber | 23,Kayali,https://www.parfumo.com/Perfumes/Kayali/invite-only-amber-23,7.3,420,Women
New York Nights,Bond No. 9,https://www.parfumo.com/Perfumes/Bond_No_9/New_York_Nights,8.0,258,Women
LolitaLand,Lolita Lempicka,https://www.parfumo.com/Perfumes/Lolita_Lempicka/LolitaLand,7.5,361,Women
Sublime  Eau de Parfum,Jean Patou,https://www.parfumo.com/Perfumes/Jean_Patou/Sublime_Eau_de_Parfum,8.0,249,Women
Peony & Blush Suede  Cologne,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Peony__Blush_Suede_Cologne,7.3,414,Women
Bitter Sweet,George Gina & Lucy,https://www.parfumo.com/Perfumes/George_Gina__Lucy/Bitter_Sweet,7.9,271,Women
Citizen Queen,Juliette Has A Gun,https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/Citizen_Queen,7.4,388,Women
Amor Amor  Eau de Toilette,Cacharel,https://www.parfumo.com/Perfumes/Cacharel/amor-amor-eau-de-toilette,7.1,475,Women
Sous le Vent  Eau de Toilette,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Sous_le_Vent_Eau_de_Toilette,8.4,194,Women
Malabah  Eau de Parfum,Penhaligon's,https://www.parfumo.com/Perfumes/Penhaligons/Malabah_Eau_de_Parfum,7.5,357,Women
Joop! Femme  Eau de Toilette,Joop!,https://www.parfumo.com/Perfumes/Joop/Joop_Femme_Eau_de_Toilette,7.6,333,Women
Obelisk  Eau de Parfum,MCM,https://www.parfumo.com/Perfumes/MCM/Obelisk_Eau_de_Parfum,7.9,276,Women
Aqua Allegoria Nerolia Vetiver,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/aqua-allegoria-nerolia-vetiver,7.2,440,Women
Déjà Vu White Flower | 57  Eau de Parfum,Kayali,https://www.parfumo.com/Perfumes/Kayali/deja-vu-white-flower-57-eau-de-parfum,7.2,447,Women
Barénia  Eau de Parfum,Hermès,https://www.parfumo.com/Perfumes/Hermes/barenia-eau-de-parfum,7.2,454,Women
Knot,Bottega Veneta,https://www.parfumo.com/Perfumes/Bottega_Veneta/Knot,7.4,379,Women
Tendre Poison  Eau de Toilette,Dior,https://www.parfumo.com/Perfumes/Dior/Tendre_Poison,7.9,278,Women
Nahema  Eau de Parfum,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Nahema_Eau_de_Parfum,8.2,220,Women
Parfum Sacré (1990)  Eau de Parfum,Caron,https://www.parfumo.com/Perfumes/Caron/Parfum_Sacre,8.0,249,Women
Eden,Cacharel,https://www.parfumo.com/Perfumes/Cacharel/Eden,7.0,522,Women
La Petite Robe Noire Ma Robe Sous Le Vent,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/La_petite_Robe_noire_Ma_Robe_Sous_le_Vent_Eau_de_Parfum_Intense,7.7,304,Women
Rosa Moceniga,The Merchant Of Venice,https://www.parfumo.com/Perfumes/The_Merchant_Of_Venice/Rosa_Moceniga,7.8,282,Women
Angel Nova  Eau de Parfum,Mugler,https://www.parfumo.com/Perfumes/mugler/angel-nova-eau-de-parfum,7.0,521,Women
Paradoxe Intense,Prada,https://www.parfumo.com/Perfumes/Prada/paradoxe-intense,7.2,434,Women
Perfect,Marc Jacobs,https://www.parfumo.com/Perfumes/Marc_Jacobs/perfect,7.4,388,Women
Vanille,Réminiscence,https://www.parfumo.com/Perfumes/Reminiscence/Vanille,7.7,305,Women
Roses de Chloé,Chloé,https://www.parfumo.com/Perfumes/Chloe/Roses_de_Chloe,7.6,313,Women
La Belle Paradise Garden,Jean Paul Gaultier,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/la-belle-paradise-garden-la-belle-fleur-terrible,7.4,375,Women
Womanity  Eau de Parfum,Mugler,https://www.parfumo.com/Perfumes/mugler/Womanity,6.6,742,Women
Libre Vanille Couture,Yves Saint Laurent,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/libre-vanille-couture,8.0,252,Women
L'Interdit  Eau de Parfum Rouge Ultime,Givenchy,https://www.parfumo.com/Perfumes/Givenchy/l-interdit-eau-de-parfum-rouge-ultime,7.9,263,Women
Amber Mystique,Estēe Lauder,https://www.parfumo.com/Perfumes/Estee_Lauder/Amber_Mystique,7.8,274,Women
Quelques Fleurs L'Original  Eau de Parfum,Houbigant,https://www.parfumo.com/Perfumes/Houbigant/Quelques_Fleurs_L_Original,7.6,317,Women
The Coveted Duchess Rose,Penhaligon's,https://www.parfumo.com/Perfumes/Penhaligons/the-coveted-duchess-rose,7.4,371,Women
Naxos,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/naxos,8.9,12926,Unisex
Alexandria II  Parfum,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/alexandria-ii-parfum,8.6,6704,Unisex
Grand Soir  Eau de Parfum,Maison Francis Kurkdjian,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/grand-soir-eau-de-parfum,8.5,6626,Unisex
London  Extrait de Parfum,Widian,https://www.parfumo.com/Perfumes/Widian/london-extrait-de-parfum,9.0,3894,Unisex
Angels' Share  Eau de Parfum,Kilian,https://www.parfumo.com/Perfumes/Kilian/angels-share-eau-de-parfum,8.6,5330,Unisex
Oud Wood  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Oud_Wood_Eau_de_Parfum,8.4,6505,Unisex
Torino21,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/torino21,8.6,5565,Unisex
40 Knots,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/40-knots,8.5,5893,Unisex
Herod,Parfums de Marly,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Royal_Essence_Herod,8.5,5453,Unisex
Side Effect,Initio,https://www.parfumo.com/Perfumes/Initio/Side_Effect,8.5,4520,Unisex
Tobacco Vanille  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Tobacco_Vanille_Eau_de_Parfum,8.3,5669,Unisex
Afternoon Swim,Louis Vuitton,https://www.parfumo.com/Perfumes/Louis_Vuitton/Afternoon_Swim,8.6,3551,Unisex
Accento,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Accento,8.2,5186,Unisex
Ombre Nomade,Louis Vuitton,https://www.parfumo.com/Perfumes/Louis_Vuitton/Ombre_Nomade,8.1,5511,Unisex
XXI: Art Deco - Blonde Amber,Clive Christian,https://www.parfumo.com/Perfumes/Clive_Christian/xxi-art-deco-blonde-amber,9.0,2420,Unisex
Oajan,Parfums de Marly,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Royal_Essence_Oajan,8.5,3347,Unisex
Uden,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/uden,8.6,3038,Unisex
Lira  Eau de Parfum,Casamorati,https://www.parfumo.com/Perfumes/casamorati/lira-eau-de-parfum,8.5,3354,Unisex
Tony Iommi Monkey Special,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/tony-iommi-monkey-special,8.3,3729,Unisex
Ombré Leather (2018)  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/ombre-leather-2018-eau-de-parfum,8.3,3813,Unisex
Ani  Extrait de Parfum,Nishane,https://www.parfumo.com/Perfumes/Nishane/Ani,8.3,3723,Unisex
Lost Cherry  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Lost_Cherry,8.2,3848,Unisex
Oud Satin Mood  Eau de Parfum,Maison Francis Kurkdjian,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Oud_Satin_Mood_Eau_de_Parfum,8.2,3898,Unisex
Wūlóng Chá  Extrait de Parfum,Nishane,https://www.parfumo.com/Perfumes/Nishane/Wlng_Cha,8.2,3712,Unisex
Salam,Anfas,https://www.parfumo.com/Perfumes/Anfas/Salam,8.7,2279,Unisex
Ambre Nuit  Eau de Parfum,Dior,https://www.parfumo.com/Perfumes/Dior/ambre-nuit-eau-de-parfum,8.4,2834,Unisex
Virgin Island Water,Creed,https://www.parfumo.com/Perfumes/Creed/Virgin_Island_Water,8.3,3216,Unisex
